VARIABLES=X,R,Z
ZONE T="BODY GEOMETRY IN FEET"
     0.19875    0.07125    0.00000
     0.20979    0.07401    0.00000
     0.22083    0.07677    0.00000
     0.23186    0.07953    0.00000
     0.24290    0.08229    0.00000
     0.25394    0.08505    0.00000
     0.26498    0.08781    0.00000
     0.27602    0.09057    0.00000
     0.28706    0.09346    0.00000
     0.29809    0.09647    0.00000
     0.30913    0.09948    0.00000
     0.32017    0.10249    0.00000
     0.33121    0.10550    0.00000
     0.34225    0.10851    0.00000
     0.35329    0.11152    0.00000
     0.36432    0.11450    0.00000
     0.37536    0.11696    0.00000
     0.38640    0.11941    0.00000
     0.39744    0.12186    0.00000
     0.40848    0.12431    0.00000
     0.41952    0.12677    0.00000
     0.43055    0.12922    0.00000
     0.44159    0.13167    0.00000
     0.45263    0.13415    0.00000
     0.46367    0.13666    0.00000
     0.47471    0.13917    0.00000
     0.48575    0.14168    0.00000
     0.49678    0.14418    0.00000
     0.50782    0.14669    0.00000
     0.51886    0.14920    0.00000
     0.52990    0.15171    0.00000
     0.54094    0.15348    0.00000
     0.55198    0.15520    0.00000
     0.56301    0.15691    0.00000
     0.57405    0.15863    0.00000
     0.58509    0.16035    0.00000
     0.59613    0.16206    0.00000
     0.60717    0.16378    0.00000
     0.61821    0.16544    0.00000
     0.62924    0.16694    0.00000
     0.64028    0.16845    0.00000
     0.65132    0.16995    0.00000
     0.66236    0.17146    0.00000
     0.67340    0.17296    0.00000
     0.68444    0.17447    0.00000
     0.69547    0.17597    0.00000
     0.70651    0.17680    0.00000
     0.71755    0.17747    0.00000
     0.72859    0.17813    0.00000
     0.73963    0.17880    0.00000
     0.75067    0.17947    0.00000
     0.76170    0.18014    0.00000
     0.77274    0.18081    0.00000
     0.78378    0.18148    0.00000
     0.79482    0.18215    0.00000
     0.80586    0.18282    0.00000
     0.81690    0.18349    0.00000
     0.82793    0.18416    0.00000
     0.83897    0.18482    0.00000
     0.85001    0.18549    0.00000
     0.86105    0.18616    0.00000
     0.87209    0.18683    0.00000
     0.88313    0.18750    0.00000
     0.88313    0.18750    0.00000
     0.89389    0.18750    0.00000
     0.90465    0.18750    0.00000
     0.91542    0.18750    0.00000
     0.92618    0.18750    0.00000
     0.93694    0.18750    0.00000
     0.94770    0.18750    0.00000
     0.95847    0.18750    0.00000
     0.96923    0.18750    0.00000
     0.97999    0.18750    0.00000
     0.99076    0.18750    0.00000
     1.00152    0.18750    0.00000
     1.01228    0.18750    0.00000
     1.02305    0.18750    0.00000
     1.03381    0.18750    0.00000
     1.04457    0.18750    0.00000
     1.05534    0.18750    0.00000
     1.06610    0.18750    0.00000
     1.07686    0.18750    0.00000
     1.08763    0.18750    0.00000
     1.09839    0.18750    0.00000
     1.10915    0.18750    0.00000
     1.11992    0.18750    0.00000
     1.13068    0.18750    0.00000
     1.14144    0.18750    0.00000
     1.15221    0.18750    0.00000
     1.16297    0.18750    0.00000
     1.17373    0.18750    0.00000
     1.18450    0.18750    0.00000
     1.19526    0.18750    0.00000
     1.20602    0.18750    0.00000
     1.21679    0.18750    0.00000
     1.22755    0.18750    0.00000
     1.23831    0.18750    0.00000
     1.24908    0.18750    0.00000
     1.25984    0.18750    0.00000
     1.27060    0.18750    0.00000
     1.28137    0.18750    0.00000
     1.29213    0.18750    0.00000
     1.30289    0.18750    0.00000
     1.31366    0.18750    0.00000
     1.32442    0.18750    0.00000
     1.33518    0.18750    0.00000
     1.34595    0.18750    0.00000
     1.35671    0.18750    0.00000
     1.36747    0.18750    0.00000
     1.37824    0.18750    0.00000
     1.38900    0.18750    0.00000
     1.39976    0.18750    0.00000
     1.41053    0.18750    0.00000
     1.42129    0.18750    0.00000
     1.43205    0.18750    0.00000
     1.44282    0.18750    0.00000
     1.45358    0.18750    0.00000
     1.46434    0.18750    0.00000
     1.47511    0.18750    0.00000
     1.48587    0.18750    0.00000
     1.49663    0.18750    0.00000
     1.50740    0.18750    0.00000
     1.51816    0.18750    0.00000
     1.52892    0.18750    0.00000
     1.53969    0.18750    0.00000
     1.55045    0.18750    0.00000
     1.56121    0.18750    0.00000
     1.57198    0.18750    0.00000
     1.58274    0.18750    0.00000
     1.59350    0.18750    0.00000
     1.60427    0.18750    0.00000
     1.61503    0.18750    0.00000
     1.62579    0.18750    0.00000
     1.63656    0.18750    0.00000
     1.64732    0.18750    0.00000
     1.65808    0.18750    0.00000
     1.66885    0.18750    0.00000
     1.67961    0.18750    0.00000
     1.69037    0.18750    0.00000
     1.70114    0.18750    0.00000
     1.71190    0.18750    0.00000
     1.72266    0.18750    0.00000
     1.73343    0.18750    0.00000
     1.74419    0.18750    0.00000
     1.75495    0.18750    0.00000
     1.76572    0.18750    0.00000
     1.77648    0.18750    0.00000
     1.78724    0.18750    0.00000
     1.79801    0.18750    0.00000
     1.80877    0.18750    0.00000
     1.81953    0.18750    0.00000
     1.83030    0.18750    0.00000
     1.84106    0.18750    0.00000
     1.85182    0.18750    0.00000
     1.86259    0.18750    0.00000
     1.87335    0.18750    0.00000
     1.88411    0.18750    0.00000
     1.89488    0.18750    0.00000
     1.90564    0.18750    0.00000
     1.91640    0.18750    0.00000
     1.92717    0.18750    0.00000
     1.93793    0.18750    0.00000
     1.94869    0.18750    0.00000
     1.95945    0.18750    0.00000
     1.97022    0.18750    0.00000
     1.98098    0.18750    0.00000
     1.99174    0.18750    0.00000
     2.00251    0.18750    0.00000
     2.01327    0.18750    0.00000
     2.02403    0.18750    0.00000
     2.03480    0.18750    0.00000
     2.04556    0.18750    0.00000
     2.05632    0.18750    0.00000
     2.06709    0.18750    0.00000
     2.07785    0.18750    0.00000
     2.08861    0.18750    0.00000
     2.09938    0.18750    0.00000
     2.11014    0.18750    0.00000
     2.12090    0.18750    0.00000
     2.13167    0.18750    0.00000
     2.14243    0.18750    0.00000
     2.15319    0.18750    0.00000
     2.16396    0.18750    0.00000
     2.17472    0.18750    0.00000
     2.18548    0.18750    0.00000
     2.19625    0.18750    0.00000
     2.20701    0.18750    0.00000
     2.21777    0.18750    0.00000
     2.22854    0.18750    0.00000
     2.23930    0.18750    0.00000
     2.25006    0.18750    0.00000
     2.26083    0.18750    0.00000
     2.27159    0.18750    0.00000
     2.28235    0.18750    0.00000
     2.29312    0.18750    0.00000
     2.30388    0.18750    0.00000
     2.31464    0.18750    0.00000
     2.32541    0.18750    0.00000
     2.33617    0.18750    0.00000
     2.34693    0.18750    0.00000
     2.35770    0.18750    0.00000
     2.36846    0.18750    0.00000
     2.37922    0.18750    0.00000
     2.38999    0.18750    0.00000
     2.40075    0.18750    0.00000
     2.41151    0.18750    0.00000
     2.42228    0.18750    0.00000
     2.43304    0.18750    0.00000
     2.44380    0.18750    0.00000
     2.45457    0.18750    0.00000
     2.46533    0.18750    0.00000
     2.47609    0.18750    0.00000
     2.48686    0.18750    0.00000
     2.49762    0.18750    0.00000
     2.50838    0.18750    0.00000
     2.51915    0.18750    0.00000
     2.52991    0.18750    0.00000
     2.54067    0.18750    0.00000
     2.55144    0.18750    0.00000
     2.56220    0.18750    0.00000
     2.57296    0.18750    0.00000
     2.58373    0.18750    0.00000
     2.59449    0.18750    0.00000
     2.60525    0.18750    0.00000
     2.61602    0.18750    0.00000
     2.62678    0.18750    0.00000
     2.63754    0.18750    0.00000
     2.64831    0.18750    0.00000
     2.65907    0.18750    0.00000
     2.66983    0.18750    0.00000
     2.68060    0.18750    0.00000
     2.69136    0.18750    0.00000
     2.70212    0.18750    0.00000
     2.71289    0.18750    0.00000
     2.72365    0.18750    0.00000
     2.73441    0.18750    0.00000
     2.74518    0.18750    0.00000
     2.75594    0.18750    0.00000
     2.76670    0.18750    0.00000
     2.77747    0.18750    0.00000
     2.78823    0.18750    0.00000
     2.79899    0.18750    0.00000
     2.80976    0.18750    0.00000
     2.82052    0.18750    0.00000
     2.83128    0.18750    0.00000
     2.84205    0.18750    0.00000
     2.85281    0.18750    0.00000
     2.86357    0.18750    0.00000
     2.87434    0.18750    0.00000
     2.88510    0.18750    0.00000
     2.89586    0.18750    0.00000
     2.90663    0.18750    0.00000
     2.91739    0.18750    0.00000
     2.92815    0.18750    0.00000
     2.93892    0.18750    0.00000
     2.94968    0.18750    0.00000
     2.96044    0.18750    0.00000
     2.97120    0.18750    0.00000
     2.98197    0.18750    0.00000
     2.99273    0.18750    0.00000
     3.00349    0.18750    0.00000
     3.01426    0.18750    0.00000
     3.02502    0.18750    0.00000
     3.03578    0.18750    0.00000
     3.04655    0.18750    0.00000
     3.05731    0.18750    0.00000
     3.06807    0.18750    0.00000
     3.07884    0.18750    0.00000
     3.08960    0.18750    0.00000
     3.10036    0.18750    0.00000
     3.11113    0.18750    0.00000
     3.12189    0.18750    0.00000
     3.13265    0.18750    0.00000
     3.14342    0.18750    0.00000
     3.15418    0.18750    0.00000
     3.16494    0.18750    0.00000
     3.17571    0.18750    0.00000
     3.18647    0.18750    0.00000
     3.19723    0.18750    0.00000
     3.20800    0.18750    0.00000
     3.21876    0.18750    0.00000
     3.22952    0.18750    0.00000
     3.24029    0.18750    0.00000
     3.25105    0.18750    0.00000
     3.26181    0.18750    0.00000
     3.27258    0.18309    0.00000
     3.28334    0.17838    0.00000
     3.29410    0.17367    0.00000
     3.30487    0.16896    0.00000
     3.31563    0.16426    0.00000
     3.32639    0.15955    0.00000
     3.33716    0.15484    0.00000
     3.34792    0.15013    0.00000
     3.35868    0.14542    0.00000
     3.36945    0.14071    0.00000
     3.38021    0.13600    0.00000
     3.39097    0.13129    0.00000
     3.40174    0.12658    0.00000
     3.41250    0.12188    0.00000
     3.41250    0.12188    0.00000
