VARIABLES=X/D,CP(0),CP(30),CP(60),CP(90),CP(120),CP(150),CP(180)
ZONE T="BODY CP AT MACH=  1.50 ALPHA=  0.00"
      0.530000   0.22882   0.22882   0.22882   0.22882   0.22882   0.22882   0.22882
      0.559435   0.22882   0.22882   0.22882   0.22882   0.22882   0.22882   0.22882
      0.588871   0.22882   0.22882   0.22882   0.22882   0.22882   0.22882   0.22882
      0.618306   0.22882   0.22882   0.22882   0.22882   0.22882   0.22882   0.22882
      0.647742   0.22882   0.22882   0.22882   0.22882   0.22882   0.22882   0.22882
      0.677177   0.22882   0.22882   0.22882   0.22882   0.22882   0.22882   0.22882
      0.706613   0.22882   0.22882   0.22882   0.22882   0.22882   0.22882   0.22882
      0.736048   0.25820   0.25820   0.25820   0.25820   0.25820   0.25820   0.25820
      0.765484   0.28377   0.28377   0.28377   0.28377   0.28377   0.28377   0.28377
      0.794919   0.27970   0.27970   0.27970   0.27970   0.27970   0.27970   0.27970
      0.824355   0.27633   0.27633   0.27633   0.27633   0.27633   0.27633   0.27633
      0.853790   0.27356   0.27356   0.27356   0.27356   0.27356   0.27356   0.27356
      0.883226   0.27127   0.27127   0.27127   0.27127   0.27127   0.27127   0.27127
      0.912661   0.26938   0.26938   0.26938   0.26938   0.26938   0.26938   0.26938
      0.942097   0.26108   0.26108   0.26108   0.26108   0.26108   0.26108   0.26108
      0.971532   0.14945   0.14945   0.14945   0.14945   0.14945   0.14945   0.14945
      1.000968   0.15346   0.15346   0.15346   0.15346   0.15346   0.15346   0.15346
      1.030403   0.15708   0.15708   0.15708   0.15708   0.15708   0.15708   0.15708
      1.059839   0.16036   0.16036   0.16036   0.16036   0.16036   0.16036   0.16036
      1.089274   0.16333   0.16333   0.16333   0.16333   0.16333   0.16333   0.16333
      1.118710   0.16602   0.16602   0.16602   0.16602   0.16602   0.16602   0.16602
      1.148145   0.16845   0.16845   0.16845   0.16845   0.16845   0.16845   0.16845
      1.177581   0.17521   0.17521   0.17521   0.17521   0.17521   0.17521   0.17521
      1.207016   0.18373   0.18373   0.18373   0.18373   0.18373   0.18373   0.18373
      1.236452   0.18515   0.18515   0.18515   0.18515   0.18515   0.18515   0.18515
      1.265887   0.18643   0.18643   0.18643   0.18643   0.18643   0.18643   0.18643
      1.295323   0.18759   0.18759   0.18759   0.18759   0.18759   0.18759   0.18759
      1.324758   0.18863   0.18863   0.18863   0.18863   0.18863   0.18863   0.18863
      1.354194   0.18957   0.18957   0.18957   0.18957   0.18957   0.18957   0.18957
      1.383629   0.19042   0.19042   0.19042   0.19042   0.19042   0.19042   0.19042
      1.413064   0.05306   0.05306   0.05306   0.05306   0.05306   0.05306   0.05306
      1.442500   0.04826   0.04826   0.04826   0.04826   0.04826   0.04826   0.04826
      1.471936   0.05219   0.05219   0.05219   0.05219   0.05219   0.05219   0.05219
      1.501371   0.05587   0.05587   0.05587   0.05587   0.05587   0.05587   0.05587
      1.530807   0.05932   0.05932   0.05932   0.05932   0.05932   0.05932   0.05932
      1.560242   0.06255   0.06255   0.06255   0.06255   0.06255   0.06255   0.06255
      1.589678   0.06558   0.06558   0.06558   0.06558   0.06558   0.06558   0.06558
      1.619113   0.05777   0.05777   0.05777   0.05777   0.05777   0.05777   0.05777
      1.648548   0.03523   0.03523   0.03523   0.03523   0.03523   0.03523   0.03523
      1.677984   0.03838   0.03838   0.03838   0.03838   0.03838   0.03838   0.03838
      1.707419   0.04134   0.04134   0.04134   0.04134   0.04134   0.04134   0.04134
      1.736855   0.04413   0.04413   0.04413   0.04413   0.04413   0.04413   0.04413
      1.766290   0.04676   0.04676   0.04676   0.04676   0.04676   0.04676   0.04676
      1.795726   0.04924   0.04924   0.04924   0.04924   0.04924   0.04924   0.04924
      1.825161   0.05157   0.05157   0.05157   0.05157   0.05157   0.05157   0.05157
      1.854597  -0.05484  -0.05484  -0.05484  -0.05484  -0.05484  -0.05484  -0.05484
      1.884032  -0.07350  -0.07350  -0.07350  -0.07350  -0.07350  -0.07350  -0.07350
      1.913468  -0.06967  -0.06967  -0.06967  -0.06967  -0.06967  -0.06967  -0.06967
      1.942903  -0.06600  -0.06600  -0.06600  -0.06600  -0.06600  -0.06600  -0.06600
      1.972339  -0.06247  -0.06247  -0.06247  -0.06247  -0.06247  -0.06247  -0.06247
      2.001774  -0.05907  -0.05907  -0.05907  -0.05907  -0.05907  -0.05907  -0.05907
      2.031210  -0.05582  -0.05582  -0.05582  -0.05582  -0.05582  -0.05582  -0.05582
      2.060645  -0.05269  -0.05269  -0.05269  -0.05269  -0.05269  -0.05269  -0.05269
      2.090081  -0.04968  -0.04968  -0.04968  -0.04968  -0.04968  -0.04968  -0.04968
      2.119516  -0.04679  -0.04679  -0.04679  -0.04679  -0.04679  -0.04679  -0.04679
      2.148952  -0.04402  -0.04402  -0.04402  -0.04402  -0.04402  -0.04402  -0.04402
      2.178387  -0.04136  -0.04136  -0.04136  -0.04136  -0.04136  -0.04136  -0.04136
      2.207823  -0.03880  -0.03880  -0.03880  -0.03880  -0.03880  -0.03880  -0.03880
      2.237258  -0.03634  -0.03634  -0.03634  -0.03634  -0.03634  -0.03634  -0.03634
      2.266694  -0.03398  -0.03398  -0.03398  -0.03398  -0.03398  -0.03398  -0.03398
      2.296129  -0.03171  -0.03171  -0.03171  -0.03171  -0.03171  -0.03171  -0.03171
      2.325565  -0.02953  -0.02953  -0.02953  -0.02953  -0.02953  -0.02953  -0.02953
      2.355000  -0.02744  -0.02744  -0.02744  -0.02744  -0.02744  -0.02744  -0.02744
      2.355000  -0.12327  -0.12327  -0.12327  -0.12327  -0.12327  -0.12327  -0.12327
      2.383702  -0.12001  -0.12001  -0.12001  -0.12001  -0.12001  -0.12001  -0.12001
      2.412404  -0.11683  -0.11683  -0.11683  -0.11683  -0.11683  -0.11683  -0.11683
      2.441107  -0.11374  -0.11374  -0.11374  -0.11374  -0.11374  -0.11374  -0.11374
      2.469809  -0.11073  -0.11073  -0.11073  -0.11073  -0.11073  -0.11073  -0.11073
      2.498511  -0.10780  -0.10780  -0.10780  -0.10780  -0.10780  -0.10780  -0.10780
      2.527213  -0.10495  -0.10495  -0.10495  -0.10495  -0.10495  -0.10495  -0.10495
      2.555915  -0.10218  -0.10218  -0.10218  -0.10218  -0.10218  -0.10218  -0.10218
      2.584617  -0.09947  -0.09947  -0.09947  -0.09947  -0.09947  -0.09947  -0.09947
      2.613319  -0.09684  -0.09684  -0.09684  -0.09684  -0.09684  -0.09684  -0.09684
      2.642021  -0.09428  -0.09428  -0.09428  -0.09428  -0.09428  -0.09428  -0.09428
      2.670723  -0.09179  -0.09179  -0.09179  -0.09179  -0.09179  -0.09179  -0.09179
      2.699426  -0.08936  -0.08936  -0.08936  -0.08936  -0.08936  -0.08936  -0.08936
      2.728128  -0.08699  -0.08699  -0.08699  -0.08699  -0.08699  -0.08699  -0.08699
      2.756830  -0.08469  -0.08469  -0.08469  -0.08469  -0.08469  -0.08469  -0.08469
      2.785532  -0.08245  -0.08245  -0.08245  -0.08245  -0.08245  -0.08245  -0.08245
      2.814234  -0.08027  -0.08027  -0.08027  -0.08027  -0.08027  -0.08027  -0.08027
      2.842936  -0.07815  -0.07815  -0.07815  -0.07815  -0.07815  -0.07815  -0.07815
      2.871638  -0.07608  -0.07608  -0.07608  -0.07608  -0.07608  -0.07608  -0.07608
      2.900341  -0.07407  -0.07407  -0.07407  -0.07407  -0.07407  -0.07407  -0.07407
      2.929043  -0.07211  -0.07211  -0.07211  -0.07211  -0.07211  -0.07211  -0.07211
      2.957745  -0.07020  -0.07020  -0.07020  -0.07020  -0.07020  -0.07020  -0.07020
      2.986447  -0.06835  -0.06835  -0.06835  -0.06835  -0.06835  -0.06835  -0.06835
      3.015149  -0.06654  -0.06654  -0.06654  -0.06654  -0.06654  -0.06654  -0.06654
      3.043851  -0.06478  -0.06478  -0.06478  -0.06478  -0.06478  -0.06478  -0.06478
      3.072553  -0.06306  -0.06306  -0.06306  -0.06306  -0.06306  -0.06306  -0.06306
      3.101255  -0.06140  -0.06140  -0.06140  -0.06140  -0.06140  -0.06140  -0.06140
      3.129958  -0.05977  -0.05977  -0.05977  -0.05977  -0.05977  -0.05977  -0.05977
      3.158660  -0.05819  -0.05819  -0.05819  -0.05819  -0.05819  -0.05819  -0.05819
      3.187362  -0.05665  -0.05665  -0.05665  -0.05665  -0.05665  -0.05665  -0.05665
      3.216064  -0.05515  -0.05515  -0.05515  -0.05515  -0.05515  -0.05515  -0.05515
      3.244766  -0.05369  -0.05369  -0.05369  -0.05369  -0.05369  -0.05369  -0.05369
      3.273468  -0.05227  -0.05227  -0.05227  -0.05227  -0.05227  -0.05227  -0.05227
      3.302170  -0.05089  -0.05089  -0.05089  -0.05089  -0.05089  -0.05089  -0.05089
      3.330872  -0.04954  -0.04954  -0.04954  -0.04954  -0.04954  -0.04954  -0.04954
      3.359575  -0.04823  -0.04823  -0.04823  -0.04823  -0.04823  -0.04823  -0.04823
      3.388277  -0.04696  -0.04696  -0.04696  -0.04696  -0.04696  -0.04696  -0.04696
      3.416979  -0.04572  -0.04572  -0.04572  -0.04572  -0.04572  -0.04572  -0.04572
      3.445681  -0.04451  -0.04451  -0.04451  -0.04451  -0.04451  -0.04451  -0.04451
      3.474383  -0.04333  -0.04333  -0.04333  -0.04333  -0.04333  -0.04333  -0.04333
      3.503085  -0.04218  -0.04218  -0.04218  -0.04218  -0.04218  -0.04218  -0.04218
      3.531787  -0.04107  -0.04107  -0.04107  -0.04107  -0.04107  -0.04107  -0.04107
      3.560489  -0.03998  -0.03998  -0.03998  -0.03998  -0.03998  -0.03998  -0.03998
      3.589191  -0.03892  -0.03892  -0.03892  -0.03892  -0.03892  -0.03892  -0.03892
      3.617893  -0.03789  -0.03789  -0.03789  -0.03789  -0.03789  -0.03789  -0.03789
      3.646596  -0.03689  -0.03689  -0.03689  -0.03689  -0.03689  -0.03689  -0.03689
      3.675298  -0.03592  -0.03592  -0.03592  -0.03592  -0.03592  -0.03592  -0.03592
      3.704000  -0.03497  -0.03497  -0.03497  -0.03497  -0.03497  -0.03497  -0.03497
      3.732702  -0.03404  -0.03404  -0.03404  -0.03404  -0.03404  -0.03404  -0.03404
      3.761404  -0.03314  -0.03314  -0.03314  -0.03314  -0.03314  -0.03314  -0.03314
      3.790107  -0.03226  -0.03226  -0.03226  -0.03226  -0.03226  -0.03226  -0.03226
      3.818809  -0.03141  -0.03141  -0.03141  -0.03141  -0.03141  -0.03141  -0.03141
      3.847511  -0.03058  -0.03058  -0.03058  -0.03058  -0.03058  -0.03058  -0.03058
      3.876213  -0.02977  -0.02977  -0.02977  -0.02977  -0.02977  -0.02977  -0.02977
      3.904915  -0.02898  -0.02898  -0.02898  -0.02898  -0.02898  -0.02898  -0.02898
      3.933617  -0.02822  -0.02822  -0.02822  -0.02822  -0.02822  -0.02822  -0.02822
      3.962319  -0.02747  -0.02747  -0.02747  -0.02747  -0.02747  -0.02747  -0.02747
      3.991021  -0.02674  -0.02674  -0.02674  -0.02674  -0.02674  -0.02674  -0.02674
      4.019723  -0.02604  -0.02604  -0.02604  -0.02604  -0.02604  -0.02604  -0.02604
      4.048426  -0.02535  -0.02535  -0.02535  -0.02535  -0.02535  -0.02535  -0.02535
      4.077128  -0.02468  -0.02468  -0.02468  -0.02468  -0.02468  -0.02468  -0.02468
      4.105830  -0.02402  -0.02402  -0.02402  -0.02402  -0.02402  -0.02402  -0.02402
